date,sector,k_month,obligors,defaulted,monthly_equivalent_default_rate
2005-01-31,Utilities,1,2087,1,0.0004791566842357451
2005-02-28,Basic Materials,1,1458,2,0.0013717421124828531
2005-02-28,Capital Goods,1,1509,3,0.0019880715705765406
2005-02-28,Consumer,1,1532,2,0.0013054830287206266
2005-02-28,Energy,1,1699,7,0.004120070629782225
2005-02-28,Finance,1,1746,12,0.006872852233676976
2005-02-28,Healthcare,1,1951,5,0.0025627883136852894
2005-02-28,Technology,1,1992,12,0.006024096385542169
2005-02-28,Utilities,1,2188,6,0.002742230347349177
2005-03-31,Basic Materials,1,1449,1,0.0006901311249137336
2005-03-31,Capital Goods,1,1718,9,0.005238649592549476
2005-03-31,Consumer,1,1630,6,0.0036809815950920245
2005-03-31,Energy,1,1633,3,0.001837109614206981
2005-03-31,Finance,1,1755,10,0.005698005698005698
2005-03-31,Healthcare,1,1963,7,0.003565970453387672
2005-03-31,Technology,1,2098,6,0.002859866539561487
2005-03-31,Utilities,1,2206,2,0.0009066183136899365
2005-04-30,Basic Materials,1,1431,1,0.0006988120195667365
2005-04-30,Capital Goods,1,1534,3,0.001955671447196871
2005-04-30,Consumer,1,1583,5,0.003158559696778269
2005-04-30,Energy,1,1748,2,0.0011441647597254005
2005-04-30,Finance,1,1809,7,0.003869541182974019
2005-04-30,Healthcare,1,1938,3,0.0015479876160990713
2005-04-30,Technology,1,2054,6,0.0029211295034079843
2005-04-30,Utilities,1,2129,4,0.0018788163457022077
2005-05-31,Basic Materials,1,1481,2,0.0013504388926401081
2005-05-31,Capital Goods,1,1584,3,0.001893939393939394
2005-05-31,Consumer,1,1633,4,0.002449479485609308
2005-05-31,Energy,1,1653,7,0.004234724742891712
2005-05-31,Finance,1,1904,6,0.0031512605042016808
2005-05-31,Healthcare,1,1913,0,0.0
2005-05-31,Technology,1,2058,5,0.0024295432458697765
2005-05-31,Utilities,1,2220,2,0.0009009009009009009
2005-06-30,Basic Materials,1,1372,2,0.0014577259475218659
2005-06-30,Capital Goods,1,1542,4,0.0025940337224383916
2005-06-30,Consumer,1,1573,0,0.0
2005-06-30,Energy,1,1737,15,0.008635578583765112
2005-06-30,Finance,1,1828,3,0.0016411378555798686
2005-06-30,Healthcare,1,1948,7,0.003593429158110883
2005-06-30,Technology,1,2054,3,0.0014605647517039922
2005-06-30,Utilities,1,2181,6,0.002751031636863824
2005-07-31,Basic Materials,1,1495,1,0.0006688963210702341
2005-07-31,Capital Goods,1,1619,5,0.0030883261272390363
2005-07-31,Consumer,1,1512,4,0.0026455026455026454
2005-07-31,Energy,1,1719,4,0.002326934264107039
2005-07-31,Finance,1,1885,11,0.005835543766578249
2005-07-31,Healthcare,1,1855,6,0.003234501347708895
2005-07-31,Technology,1,2093,2,0.0009555661729574773
2005-07-31,Utilities,1,2233,3,0.0013434841021047917
2005-08-31,Basic Materials,1,1470,7,0.004761904761904762
2005-08-31,Capital Goods,1,1513,5,0.003304692663582287
2005-08-31,Consumer,1,1607,6,0.00373366521468575
2005-08-31,Energy,1,1763,8,0.0045377197958026095
2005-08-31,Finance,1,1840,6,0.003260869565217391
2005-08-31,Healthcare,1,2053,2,0.000974184120798831
2005-08-31,Technology,1,2012,8,0.003976143141153081
2005-08-31,Utilities,1,2291,4,0.001745962461807071
2005-09-30,Basic Materials,1,1518,5,0.0032938076416337285
2005-09-30,Capital Goods,1,1512,8,0.005291005291005291
2005-09-30,Consumer,1,1638,4,0.002442002442002442
2005-09-30,Energy,1,1843,5,0.0027129679869777536
2005-09-30,Finance,1,1859,14,0.007530930607853685
2005-09-30,Healthcare,1,1933,5,0.002586652871184687
2005-09-30,Technology,1,2013,11,0.00546448087431694
2005-09-30,Utilities,1,2416,4,0.0016556291390728477
2005-10-31,Basic Materials,1,1459,6,0.00411240575736806
2005-10-31,Capital Goods,1,1559,5,0.003207184092366902
2005-10-31,Consumer,1,1549,2,0.0012911555842479018
2005-10-31,Energy,1,1729,3,0.001735106998264893
2005-10-31,Finance,1,1776,8,0.0045045045045045045
2005-10-31,Healthcare,1,2084,1,0.0004798464491362764
2005-10-31,Technology,1,2233,6,0.0026869682042095834
2005-10-31,Utilities,1,2250,3,0.0013333333333333333
2005-11-30,Basic Materials,1,1306,7,0.005359877488514548
2005-11-30,Capital Goods,1,1601,1,0.0006246096189881324
2005-11-30,Consumer,1,1706,2,0.0011723329425556857
2005-11-30,Energy,1,1779,9,0.00505902192242833
2005-11-30,Finance,1,1862,11,0.005907626208378088
2005-11-30,Healthcare,1,2008,3,0.00149402390438247
2005-11-30,Technology,1,2112,7,0.0033143939393939395
2005-11-30,Utilities,1,2152,4,0.0018587360594795538
2005-12-31,Basic Materials,1,1563,5,0.003198976327575176
2005-12-31,Capital Goods,1,1449,5,0.003450655624568668
2005-12-31,Consumer,1,1608,3,0.0018656716417910447
2005-12-31,Energy,1,1674,9,0.005376344086021506
2005-12-31,Finance,1,1949,5,0.002565418163160595
2005-12-31,Healthcare,1,1927,1,0.0005189413596263622
2005-12-31,Technology,1,2202,3,0.0013623978201634877
2005-12-31,Utilities,1,2175,8,0.0036781609195402297
2006-01-31,Basic Materials,1,1504,4,0.0026595744680851063
2006-01-31,Capital Goods,1,1508,4,0.002652519893899204
2006-01-31,Consumer,1,1680,5,0.002976190476190476
2006-01-31,Energy,1,1678,7,0.004171632896305125
2006-01-31,Finance,1,1846,5,0.0027085590465872156
2006-01-31,Healthcare,1,2026,4,0.0019743336623889436
2006-01-31,Technology,1,2253,8,0.003550821127385708
2006-01-31,Utilities,1,2208,4,0.0018115942028985507
2006-02-28,Basic Materials,1,1411,3,0.002126151665485471
2006-02-28,Capital Goods,1,1518,5,0.0032938076416337285
2006-02-28,Consumer,1,1737,3,0.0017271157167530224
2006-02-28,Energy,1,1770,3,0.001694915254237288
2006-02-28,Finance,1,1936,5,0.0025826446280991736
2006-02-28,Healthcare,1,2026,5,0.0024679170779861796
2006-02-28,Technology,1,2136,1,0.00046816479400749064
2006-02-28,Utilities,1,2321,6,0.0025850926324859974
2006-03-31,Basic Materials,1,1548,2,0.0012919896640826874
2006-03-31,Capital Goods,1,1528,4,0.002617801047120419
2006-03-31,Consumer,1,1731,5,0.0028885037550548816
2006-03-31,Energy,1,1643,4,0.002434570906877663
2006-03-31,Finance,1,1939,5,0.0025786487880350697
2006-03-31,Healthcare,1,2097,7,0.0033381020505484026
2006-03-31,Technology,1,2233,2,0.0008956560680698612
2006-03-31,Utilities,1,2373,3,0.0012642225031605564
2006-04-30,Basic Materials,1,1430,4,0.002797202797202797
2006-04-30,Capital Goods,1,1591,6,0.003771213073538655
2006-04-30,Consumer,1,1548,5,0.003229974160206718
2006-04-30,Energy,1,1786,5,0.002799552071668533
2006-04-30,Finance,1,1874,9,0.0048025613660619
2006-04-30,Healthcare,1,1981,7,0.0035335689045936395
2006-04-30,Technology,1,2142,3,0.0014005602240896359
2006-04-30,Utilities,1,2273,3,0.0013198416190057193
2006-05-31,Basic Materials,1,1477,6,0.004062288422477996
2006-05-31,Capital Goods,1,1521,4,0.0026298487836949377
2006-05-31,Consumer,1,1652,3,0.0018159806295399517
2006-05-31,Energy,1,1613,5,0.0030998140111593306
2006-05-31,Finance,1,1946,6,0.003083247687564234
2006-05-31,Healthcare,1,1988,5,0.0025150905432595573
2006-05-31,Technology,1,2145,4,0.0018648018648018648
2006-05-31,Utilities,1,2429,3,0.0012350761630300535
2006-06-30,Basic Materials,1,1477,6,0.004062288422477996
2006-06-30,Capital Goods,1,1580,7,0.004430379746835443
2006-06-30,Consumer,1,1616,5,0.003094059405940594
2006-06-30,Energy,1,1744,2,0.0011467889908256881
2006-06-30,Finance,1,1992,5,0.0025100401606425703
2006-06-30,Healthcare,1,1968,7,0.003556910569105691
2006-06-30,Technology,1,2206,2,0.0009066183136899365
2006-06-30,Utilities,1,2444,4,0.0016366612111292963
2006-07-31,Basic Materials,1,1504,3,0.0019946808510638296
2006-07-31,Capital Goods,1,1621,4,0.0024676125848241827
2006-07-31,Consumer,1,1707,2,0.0011716461628588166
2006-07-31,Energy,1,1896,5,0.0026371308016877636
2006-07-31,Finance,1,1769,4,0.0022611644997173543
2006-07-31,Healthcare,1,2186,2,0.0009149130832570906
2006-07-31,Technology,1,2275,2,0.0008791208791208791
2006-07-31,Utilities,1,2210,6,0.0027149321266968325
2006-08-31,Basic Materials,1,1508,3,0.001989389920424403
2006-08-31,Capital Goods,1,1534,3,0.001955671447196871
2006-08-31,Consumer,1,1740,3,0.0017241379310344827
2006-08-31,Energy,1,1850,5,0.002702702702702703
2006-08-31,Finance,1,1971,5,0.0025367833587011668
2006-08-31,Healthcare,1,2102,3,0.0014272121788772598
2006-08-31,Technology,1,2120,1,0.0004716981132075472
2006-08-31,Utilities,1,2335,4,0.0017130620985010706
2006-09-30,Basic Materials,1,1488,3,0.0020161290322580645
2006-09-30,Capital Goods,1,1543,6,0.0038885288399222295
2006-09-30,Consumer,1,1696,2,0.0011792452830188679
2006-09-30,Energy,1,1839,3,0.0016313213703099511
2006-09-30,Finance,1,1822,4,0.0021953896816684962
2006-09-30,Healthcare,1,2122,3,0.001413760603204524
2006-09-30,Technology,1,2298,6,0.0026109660574412533
2006-09-30,Utilities,1,2416,7,0.0028973509933774835
2006-10-31,Basic Materials,1,1435,4,0.0027874564459930314
2006-10-31,Capital Goods,1,1629,1,0.0006138735420503376
2006-10-31,Consumer,1,1679,5,0.0029779630732578916
2006-10-31,Energy,1,1762,4,0.0022701475595913734
2006-10-31,Finance,1,1978,6,0.003033367037411527
2006-10-31,Healthcare,1,2129,3,0.0014091122592766556
2006-10-31,Technology,1,2258,7,0.003100088573959256
2006-10-31,Utilities,1,2298,3,0.0013054830287206266
2006-11-30,Basic Materials,1,1497,1,0.0006680026720106881
2006-11-30,Capital Goods,1,1666,8,0.004801920768307323
2006-11-30,Consumer,1,1709,1,0.0005851375073142189
2006-11-30,Energy,1,1788,5,0.002796420581655481
2006-11-30,Finance,1,1961,6,0.0030596634370219276
2006-11-30,Healthcare,1,2014,9,0.004468718967229395
2006-11-30,Technology,1,2143,5,0.0023331777881474567
2006-11-30,Utilities,1,2398,5,0.002085070892410342
2006-12-31,Basic Materials,1,1511,4,0.0026472534745201853
2006-12-31,Capital Goods,1,1685,1,0.0005934718100890207
2006-12-31,Consumer,1,1626,4,0.0024600246002460025
2006-12-31,Energy,1,1870,9,0.004812834224598931
2006-12-31,Finance,1,2039,12,0.005885237861696911
2006-12-31,Healthcare,1,2156,0,0.0
2006-12-31,Technology,1,2183,7,0.00320659642693541
2006-12-31,Utilities,1,2246,1,0.0004452359750667854
2007-01-31,Basic Materials,1,1438,3,0.002086230876216968
2007-01-31,Capital Goods,1,1692,11,0.0065011820330969266
2007-01-31,Consumer,1,1727,4,0.0023161551823972205
2007-01-31,Energy,1,1846,10,0.005417118093174431
2007-01-31,Finance,1,1944,8,0.00411522633744856
2007-01-31,Healthcare,1,2237,1,0.0004470272686633885
2007-01-31,Technology,1,2123,3,0.001413094677343382
2007-01-31,Utilities,1,2460,2,0.0008130081300813008
2007-02-28,Basic Materials,1,1462,4,0.0027359781121751026
2007-02-28,Capital Goods,1,1638,7,0.004273504273504274
2007-02-28,Consumer,1,1695,6,0.0035398230088495575
2007-02-28,Energy,1,1713,6,0.0035026269702276708
2007-02-28,Finance,1,1850,10,0.005405405405405406
2007-02-28,Healthcare,1,2181,7,0.0032095369096744614
2007-02-28,Technology,1,2299,6,0.0026098303610265334
2007-02-28,Utilities,1,2402,7,0.0029142381348875937
2007-03-31,Basic Materials,1,1467,10,0.006816632583503749
2007-03-31,Capital Goods,1,1732,11,0.006351039260969977
2007-03-31,Consumer,1,1757,4,0.0022766078542970974
2007-03-31,Energy,1,1942,8,0.004119464469618949
2007-03-31,Finance,1,2168,13,0.005996309963099631
2007-03-31,Healthcare,1,2076,2,0.0009633911368015414
2007-03-31,Technology,1,2259,5,0.002213368747233289
2007-03-31,Utilities,1,2363,3,0.0012695725772323319
2007-04-30,Basic Materials,1,1560,5,0.003205128205128205
2007-04-30,Capital Goods,1,1651,11,0.006662628709872804
2007-04-30,Consumer,1,1806,2,0.0011074197120708748
2007-04-30,Energy,1,1916,6,0.003131524008350731
2007-04-30,Finance,1,2079,7,0.003367003367003367
2007-04-30,Healthcare,1,2118,3,0.00141643059490085
2007-04-30,Technology,1,2276,4,0.0017574692442882249
2007-04-30,Utilities,1,2386,5,0.0020955574182732607
2007-05-31,Basic Materials,1,1621,9,0.005552128315854411
2007-05-31,Capital Goods,1,1594,6,0.0037641154328732747
2007-05-31,Consumer,1,1678,1,0.0005959475566150178
2007-05-31,Energy,1,1865,15,0.00804289544235925
2007-05-31,Finance,1,2024,13,0.006422924901185771
2007-05-31,Healthcare,1,2260,7,0.003097345132743363
2007-05-31,Technology,1,2208,10,0.004528985507246377
2007-05-31,Utilities,1,2162,4,0.0018501387604070306
2007-06-30,Basic Materials,1,1353,4,0.0029563932002956393
2007-06-30,Capital Goods,1,1632,4,0.0024509803921568627
2007-06-30,Consumer,1,1888,5,0.0026483050847457626
2007-06-30,Energy,1,1912,12,0.006276150627615063
2007-06-30,Finance,1,2085,17,0.00815347721822542
2007-06-30,Healthcare,1,2083,8,0.003840614498319731
2007-06-30,Technology,1,2241,8,0.0035698348951361
2007-06-30,Utilities,1,2302,5,0.002172024326672459
2007-07-31,Basic Materials,1,1604,4,0.0024937655860349127
2007-07-31,Capital Goods,1,1705,8,0.00469208211143695
2007-07-31,Consumer,1,1846,6,0.0032502708559046588
2007-07-31,Energy,1,1739,2,0.0011500862564692352
2007-07-31,Finance,1,1991,15,0.007533902561526871
2007-07-31,Healthcare,1,2130,10,0.004694835680751174
2007-07-31,Technology,1,2260,13,0.005752212389380531
2007-07-31,Utilities,1,2286,2,0.0008748906386701663
2007-08-31,Basic Materials,1,1588,5,0.0031486146095717885
2007-08-31,Capital Goods,1,1721,7,0.004067402672864613
2007-08-31,Consumer,1,1777,9,0.005064715813168261
2007-08-31,Energy,1,1940,8,0.004123711340206186
2007-08-31,Finance,1,2154,10,0.004642525533890436
2007-08-31,Healthcare,1,2154,5,0.002321262766945218
2007-08-31,Technology,1,2197,6,0.0027309968138370506
2007-08-31,Utilities,1,2429,4,0.0016467682173734047
2007-09-30,Basic Materials,1,1584,1,0.0006313131313131314
2007-09-30,Capital Goods,1,1646,4,0.002430133657351154
2007-09-30,Consumer,1,1784,3,0.0016816143497757848
2007-09-30,Energy,1,1915,10,0.005221932114882507
2007-09-30,Finance,1,2016,15,0.00744047619047619
2007-09-30,Healthcare,1,2248,6,0.0026690391459074734
2007-09-30,Technology,1,2313,2,0.0008646779074794639
2007-09-30,Utilities,1,2306,8,0.003469210754553339
2007-10-31,Basic Materials,1,1641,8,0.004875076173065204
2007-10-31,Capital Goods,1,1666,7,0.004201680672268907
2007-10-31,Consumer,1,1862,5,0.0026852846401718583
2007-10-31,Energy,1,1896,5,0.0026371308016877636
2007-10-31,Finance,1,1983,14,0.0070600100857286935
2007-10-31,Healthcare,1,2202,1,0.00045413260672116256
2007-10-31,Technology,1,2122,6,0.002827521206409048
2007-10-31,Utilities,1,2233,5,0.0022391401701746527
2007-11-30,Basic Materials,1,1586,3,0.0018915510718789407
2007-11-30,Capital Goods,1,1749,7,0.004002287021154946
2007-11-30,Consumer,1,1787,4,0.002238388360380526
2007-11-30,Energy,1,2068,20,0.009671179883945842
2007-11-30,Finance,1,1984,11,0.005544354838709678
2007-11-30,Healthcare,1,2142,4,0.0018674136321195146
2007-11-30,Technology,1,2225,6,0.002696629213483146
2007-11-30,Utilities,1,2249,4,0.0017785682525566918
2007-12-31,Basic Materials,1,1737,3,0.0017271157167530224
2007-12-31,Capital Goods,1,1759,7,0.003979533826037522
2007-12-31,Consumer,1,1785,6,0.0033613445378151263
2007-12-31,Energy,1,1993,2,0.0010035122930255895
2007-12-31,Finance,1,1991,6,0.0030135610246107484
2007-12-31,Healthcare,1,2168,2,0.0009225092250922509
2007-12-31,Technology,1,2255,5,0.0022172949002217295
2007-12-31,Utilities,1,2472,7,0.0028317152103559872
2008-01-31,Basic Materials,1,1570,2,0.0012738853503184713
2008-01-31,Capital Goods,1,1698,8,0.004711425206124852
2008-01-31,Consumer,1,1890,8,0.004232804232804233
2008-01-31,Energy,1,1930,12,0.0062176165803108805
2008-01-31,Finance,1,2084,17,0.008157389635316698
2008-01-31,Healthcare,1,2226,6,0.0026954177897574125
2008-01-31,Technology,1,2308,5,0.002166377816291161
2008-01-31,Utilities,1,2342,6,0.0025619128949615714
2008-02-29,Basic Materials,1,1675,5,0.0029850746268656717
2008-02-29,Capital Goods,1,1793,10,0.005577244841048522
2008-02-29,Consumer,1,1855,6,0.003234501347708895
2008-02-29,Energy,1,1868,7,0.003747323340471092
2008-02-29,Finance,1,2150,17,0.007906976744186046
2008-02-29,Healthcare,1,2071,2,0.0009657170449058426
2008-02-29,Technology,1,2291,6,0.0026189436927106066
2008-02-29,Utilities,1,2249,5,0.0022232103156958646
2008-03-31,Basic Materials,1,1659,5,0.0030138637733574444
2008-03-31,Capital Goods,1,1729,2,0.001156737998843262
2008-03-31,Consumer,1,1740,6,0.0034482758620689655
2008-03-31,Energy,1,2046,5,0.0024437927663734115
2008-03-31,Finance,1,1920,8,0.004166666666666667
2008-03-31,Healthcare,1,2175,5,0.0022988505747126436
2008-03-31,Technology,1,2082,1,0.0004803073967339097
2008-03-31,Utilities,1,2181,8,0.0036680421824850985
2008-04-30,Basic Materials,1,1624,7,0.004310344827586207
2008-04-30,Capital Goods,1,1804,5,0.002771618625277162
2008-04-30,Consumer,1,1848,8,0.004329004329004329
2008-04-30,Energy,1,2119,6,0.002831524303916942
2008-04-30,Finance,1,2116,6,0.002835538752362949
2008-04-30,Healthcare,1,2112,4,0.001893939393939394
2008-04-30,Technology,1,2258,9,0.003985828166519044
2008-04-30,Utilities,1,2291,10,0.004364906154517678
2008-05-31,Basic Materials,1,1682,10,0.005945303210463734
2008-05-31,Capital Goods,1,1824,13,0.00712719298245614
2008-05-31,Consumer,1,1868,7,0.003747323340471092
2008-05-31,Energy,1,1990,12,0.006030150753768844
2008-05-31,Finance,1,2107,15,0.007119126720455624
2008-05-31,Healthcare,1,2259,4,0.0017706949977866313
2008-05-31,Technology,1,2258,5,0.0022143489813994687
2008-05-31,Utilities,1,2241,2,0.000892458723784025
2008-06-30,Basic Materials,1,1816,5,0.0027533039647577094
2008-06-30,Capital Goods,1,1669,3,0.0017974835230677051
2008-06-30,Consumer,1,1895,3,0.0015831134564643799
2008-06-30,Energy,1,1965,17,0.008651399491094147
2008-06-30,Finance,1,2117,6,0.002834199338686821
2008-06-30,Healthcare,1,2075,6,0.002891566265060241
2008-06-30,Technology,1,2076,1,0.0004816955684007707
2008-06-30,Utilities,1,2295,4,0.0017429193899782135
2008-07-31,Basic Materials,1,1631,1,0.0006131207847946045
2008-07-31,Capital Goods,1,1705,1,0.0005865102639296188
2008-07-31,Consumer,1,1996,4,0.002004008016032064
2008-07-31,Energy,1,1967,8,0.004067107269954245
2008-07-31,Finance,1,2081,5,0.002402691013935608
2008-07-31,Healthcare,1,2164,4,0.0018484288354898336
2008-07-31,Technology,1,2170,4,0.0018433179723502304
2008-07-31,Utilities,1,2264,4,0.0017667844522968198
2008-08-31,Basic Materials,1,1581,5,0.0031625553447185324
2008-08-31,Capital Goods,1,1785,5,0.0028011204481792717
2008-08-31,Consumer,1,1867,3,0.0016068559185859668
2008-08-31,Energy,1,1950,13,0.006666666666666667
2008-08-31,Finance,1,2060,13,0.006310679611650485
2008-08-31,Healthcare,1,2315,5,0.0021598272138228943
2008-08-31,Technology,1,2189,4,0.001827318410232983
2008-08-31,Utilities,1,2191,7,0.003194888178913738
2008-09-30,Basic Materials,1,1887,4,0.0021197668256491787
2008-09-30,Capital Goods,1,1730,5,0.002890173410404624
2008-09-30,Consumer,1,1864,6,0.003218884120171674
2008-09-30,Energy,1,1969,15,0.007618080243778568
2008-09-30,Finance,1,2008,19,0.009462151394422311
2008-09-30,Healthcare,1,2175,3,0.001379310344827586
2008-09-30,Technology,1,2211,6,0.0027137042062415195
2008-09-30,Utilities,1,2191,5,0.0022820629849383844
2008-10-31,Basic Materials,1,1625,7,0.0043076923076923075
2008-10-31,Capital Goods,1,1705,3,0.0017595307917888563
2008-10-31,Consumer,1,1788,4,0.0022371364653243847
2008-10-31,Energy,1,2028,7,0.0034516765285996054
2008-10-31,Finance,1,2124,11,0.005178907721280603
2008-10-31,Healthcare,1,2104,3,0.0014258555133079848
2008-10-31,Technology,1,2211,3,0.0013568521031207597
2008-10-31,Utilities,1,2294,9,0.003923278116826504
2008-11-30,Basic Materials,1,1753,5,0.002852253280091272
2008-11-30,Capital Goods,1,1756,4,0.002277904328018223
2008-11-30,Consumer,1,1886,3,0.0015906680805938495
2008-11-30,Energy,1,2093,12,0.005733397037744864
2008-11-30,Finance,1,2034,8,0.003933136676499509
2008-11-30,Healthcare,1,2062,3,0.001454898157129001
2008-11-30,Technology,1,2183,5,0.0022904260192395786
2008-11-30,Utilities,1,2219,2,0.0009013068949977468
2008-12-31,Basic Materials,1,1602,5,0.003121098626716604
2008-12-31,Capital Goods,1,1991,6,0.0030135610246107484
2008-12-31,Consumer,1,1906,3,0.0015739769150052466
2008-12-31,Energy,1,2131,11,0.005161895823557016
2008-12-31,Finance,1,2077,7,0.003370245546461242
2008-12-31,Healthcare,1,2037,2,0.0009818360333824251
